sprite{ id = "enemies/dungeons/goriya_green", description = "Green Goriya" }
sprite{ id = "enemies/dungeons/goriya_red", description = "Red Goriya" }
sprite{ id = "enemies/dungeons/hardhat_beetle_blue", description = "Blue Hardhat Beetle" }
sprite{ id = "enemies/dungeons/hardhat_beetle_red", description = "Red Hardhat Beetle" }
sprite{ id = "enemies/dungeons/helmasaur_blue", description = "Blue Helmasaur" }
sprite{ id = "enemies/dungeons/helmasaur_green", description = "Green Helmasaur" }
sprite{ id = "enemies/dungeons/helmasaur_purple", description = "Purple Helmasaur" }
sprite{ id = "enemies/dungeons/helmasaur_red", description = "Red Helmasaur" }
sprite{ id = "enemies/dungeons/hooded_stalfos", description = "Hooded Stalfos" }
sprite{ id = "enemies/dungeons/hover", description = "Hover" }
sprite{ id = "enemies/dungeons/keese", description = "Keese" }
sprite{ id = "enemies/dungeons/keese_dark", description = "Dark Keese" }
sprite{ id = "enemies/dungeons/keese_elec", description = "Electric Keese" }
sprite{ id = "enemies/dungeons/keese_fire", description = "Fire Keese" }
sprite{ id = "enemies/dungeons/keese_ice", description = "Ice Keese" }
sprite{ id = "enemies/dungeons/laser", description = "Laser" }
sprite{ id = "enemies/dungeons/leever_green", description = "Green Leever" }
sprite{ id = "enemies/dungeons/leever_purple", description = "Purple Leever" }
sprite{ id = "enemies/dungeons/lizalfos", description = "Lizalfos" }
sprite{ id = "enemies/dungeons/lizalfos_blue", description = "Blue Lizalfos" }
sprite{ id = "enemies/dungeons/lizalfos_red", description = "Red Lizalfos" }
sprite{ id = "enemies/dungeons/lizalfos_spear", description = "Lizalfos Spear" }
sprite{ id = "enemies/dungeons/lizalfos_sword", description = "Lizalfos Sword" }
sprite{ id = "enemies/dungeons/lizalfos_yellow", description = "Yellow Lizalfos" }
sprite{ id = "enemies/dungeons/maskass", description = "Maskass" }
sprite{ id = "enemies/dungeons/medusa", description = "Medusa" }
sprite{ id = "enemies/dungeons/mini_moldorm", description = "Mini moldorm" }
sprite{ id = "enemies/dungeons/mini_moldorm/body", description = "Mini moldorm body" }
sprite{ id = "enemies/dungeons/mini_moldorm/tail", description = "Mini moldorm tail" }
sprite{ id = "enemies/dungeons/pengator", description = "Pengator" }
sprite{ id = "enemies/dungeons/pike_auto", description = "Pike (Auto)" }
sprite{ id = "enemies/dungeons/pike_big", description = "Big Pike" }
sprite{ id = "enemies/dungeons/pike_detect", description = "Pike (Detect)" }
sprite{ id = "enemies/dungeons/pike_fixed", description = "Pike (Fixed)" }
sprite{ id = "enemies/dungeons/poe", description = "Poe" }
sprite{ id = "enemies/dungeons/pols_voice", description = "Pols Voice" }
sprite{ id = "enemies/dungeons/rat", description = "Rat" }
sprite{ id = "enemies/dungeons/red_duck_soldier_sword", description = "enemies/dungeons/red_duck_soldier_sword" }
sprite{ id = "enemies/dungeons/redead", description = "ReDead" }
sprite{ id = "enemies/dungeons/rope", description = "Rope" }
sprite{ id = "enemies/dungeons/spiked_beetle", description = "Spiked Beetle" }
sprite{ id = "enemies/dungeons/stalfos_blue", description = "Blue Stalfos" }
sprite{ id = "enemies/dungeons/stalfos_grey", description = "Grey Stalfos" }
sprite{ id = "enemies/dungeons/stalfos_knight", description = "Stalfos Knight" }
sprite{ id = "enemies/dungeons/stalfos_red", description = "Red Stalfos" }
sprite{ id = "enemies/dungeons/tentacle", description = "Tentacle" }
sprite{ id = "enemies/dungeons/tentacle_blue", description = "Blue Tentacle" }
sprite{ id = "enemies/dungeons/tentacle_green", description = "Green Tentacle" }
sprite{ id = "enemies/dungeons/tentacle_orange", description = "Orange Tentacle" }
sprite{ id = "enemies/dungeons/tentacle_purple", description = "Purple Tentacle" }
sprite{ id = "enemies/dungeons/tentacle_yellow", description = "Yellow Tentacle" }
sprite{ id = "enemies/dungeons/vegas", description = "Vegas" }
sprite{ id = "enemies/dungeons/vire", description = "Vire" }
sprite{ id = "enemies/dungeons/wallmaster", description = "Wallmaster" }
sprite{ id = "enemies/dungeons/wizzrobe", description = "Wizzrobe" }
sprite{ id = "enemies/dungeons/wizzrobe_beam", description = "Wizzrobe Beam" }
sprite{ id = "enemies/dungeons/wizzrobe_blue", description = "Blue Wizzrobe" }
sprite{ id = "enemies/dungeons/wizzrobe_purple", description = "Purple Wizzrobe" }
sprite{ id = "enemies/dungeons/wizzrobe_red", description = "Red Wizzrobe" }
sprite{ id = "enemies/dungeons/wizzrobe_white", description = "White Wizzrobe" }
sprite{ id = "enemies/dungeons/zazak_blue", description = "Blue Zazak" }
sprite{ id = "enemies/dungeons/zol_green", description = "Green Zol" }
sprite{ id = "enemies/dungeons/zol_red", description = "Red Zol" }
sprite{ id = "enemies/enemy_killed", description = "Enemy Killed" }
sprite{ id = "enemies/flames/flame_blue", description = "Blue Flame" }
sprite{ id = "enemies/flames/flame_red", description = "Red Flame" }
sprite{ id = "enemies/outside/armos_fire", description = "Fire Armos" }
sprite{ id = "enemies/outside/armos_green", description = "Green Armos" }
sprite{ id = "enemies/outside/armos_ice", description = "Ice Armos" }
sprite{ id = "enemies/outside/armos_yellow", description = "Yellow Armos" }
sprite{ id = "enemies/outside/blob_blue", description = "Blue Blob" }
sprite{ id = "enemies/outside/blob_cyan", description = "Cyan Blob" }
sprite{ id = "enemies/outside/blob_green", description = "Green Blob" }
sprite{ id = "enemies/outside/blob_red", description = "Red Blob" }
sprite{ id = "enemies/outside/blob_yellow", description = "Yellow Blob" }
sprite{ id = "enemies/outside/bomber", description = "Bomber" }
sprite{ id = "enemies/outside/boulder", description = "Boulder" }
sprite{ id = "enemies/outside/chicken", description = "Chicken" }
sprite{ id = "enemies/outside/chicken_mortal", description = "Mortal Chicken" }
sprite{ id = "enemies/outside/crab", description = "Crab" }
sprite{ id = "enemies/outside/crow", description = "Crow" }
sprite{ id = "enemies/outside/deadrock", description = "Deadrock" }
sprite{ id = "enemies/outside/geldman", description = "Geldman" }
sprite{ id = "enemies/outside/hinox", description = "Hinox" }
sprite{ id = "enemies/outside/hinox_blue", description = "Blue Hinox" }
sprite{ id = "enemies/outside/lynel", description = "Lynel" }
sprite{ id = "enemies/outside/lynel_baby_red", description = "Red Baby Lynel" }
sprite{ id = "enemies/outside/lynel_black", description = "Black Lynel" }
sprite{ id = "enemies/outside/lynel_blue", description = "Blue Lynel" }
sprite{ id = "enemies/outside/lynel_platine", description = "Platine Lynel" }
sprite{ id = "enemies/outside/lynel_silver", description = "Silver Lynel" }
sprite{ id = "enemies/outside/moblin", description = "Moblin" }
sprite{ id = "enemies/outside/moblin_red", description = "Red Moblin" }
sprite{ id = "enemies/outside/octorok_blue", description = "Blue Octorok" }
sprite{ id = "enemies/outside/octorok_green", description = "Green Octorok" }
sprite{ id = "enemies/outside/octorok_red", description = "Red Octorok" }
sprite{ id = "enemies/outside/peahat", description = "Peahat" }
sprite{ id = "enemies/outside/rock_lux", description = "Lux Rock" }
sprite{ id = "enemies/outside/ropa", description = "Ropa" }
sprite{ id = "enemies/outside/sea_urchin", description = "Sea Urchin" }
sprite{ id = "enemies/outside/snap_dragon", description = "Snap Dragon" }
sprite{ id = "enemies/outside/stal", description = "Stal" }
sprite{ id = "enemies/outside/swamp_flower_big", description = "Big Swamp Flower" }
sprite{ id = "enemies/outside/swamp_flower_small", description = "Small Swamp Flower" }
sprite{ id = "enemies/outside/tektite_blue", description = "Blue Tetkite" }
sprite{ id = "enemies/outside/tektite_green", description = "Green Tetkite" }
sprite{ id = "enemies/outside/tektite_red", description = "Red Tetkite" }
sprite{ id = "enemies/outside/tektite_water", description = "Water Tetkite" }
sprite{ id = "enemies/outside/whirlwind", description = "Whirlwind" }
sprite{ id = "enemies/outside/zola", description = "Zola" }
sprite{ id = "enemies/outside/zora", description = "Zora" }
sprite{ id = "enemies/projectiles/axe", description = "Axe" }
sprite{ id = "enemies/projectiles/bat", description = "Bat" }
sprite{ id = "enemies/projectiles/beam", description = "Wizzrobe Beam" }
sprite{ id = "enemies/projectiles/bomb", description = "Bomb" }
sprite{ id = "enemies/projectiles/fire_shot", description = "Fire Shot" }
sprite{ id = "enemies/projectiles/fireball", description = "Fireball" }
sprite{ id = "enemies/projectiles/laser", description = "Laser" }
sprite{ id = "enemies/projectiles/shadowball", description = "Shadowball" }
sprite{ id = "enemies/projectiles/spear", description = "Spear" }
sprite{ id = "enemies/projectiles/stone", description = "Stone" }
sprite{ id = "enemies/projectiles/stone_light", description = "Light stone" }
sprite{ id = "enemies/soldiers/soldier_cannon", description = "Cannon Soldier" }
sprite{ id = "enemies/soldiers/spear_knight_blue", description = "Blue Spear Knight" }
sprite{ id = "enemies/soldiers/spear_knight_blue_weapon", description = "Blue Spear Knight Weapon" }
sprite{ id = "enemies/soldiers/spear_knight_red", description = "Red Spear Knight" }
sprite{ id = "enemies/soldiers/spear_knight_red_weapon", description = "Red Spear Knight Weapon" }
sprite{ id = "enemies/soldiers/spear_soldier_black", description = "Black Spear Soldier" }
sprite{ id = "enemies/soldiers/spear_soldier_black_weapon", description = "Black Spear Soldier Weapon" }
sprite{ id = "enemies/soldiers/spear_soldier_blue", description = "Blue Spear Soldier" }
sprite{ id = "enemies/soldiers/spear_soldier_blue_weapon", description = "Blue Spear Soldier Weapon" }
sprite{ id = "enemies/soldiers/spear_soldier_green", description = "Green Spear Soldier" }
sprite{ id = "enemies/soldiers/spear_soldier_green_weapon", description = "Green Spear Soldier Weapon" }
sprite{ id = "enemies/soldiers/spear_soldier_red", description = "Red Spear Soldier" }
sprite{ id = "enemies/soldiers/spear_soldier_red_weapon", description = "Red Spear Soldier Wp." }
sprite{ id = "enemies/soldiers/sword_knight_blue", description = "Blue Sword Knight" }
sprite{ id = "enemies/soldiers/sword_knight_blue_weapon", description = "Blue Sword Knight Weapon" }
sprite{ id = "enemies/soldiers/sword_soldier_blue", description = "Blue Sword Soldier" }
sprite{ id = "enemies/soldiers/sword_soldier_blue_weapon", description = "Blue Sword Soldier Wp." }
sprite{ id = "enemies/soldiers/sword_soldier_dark_green", description = "Brown Sword Soldier" }
sprite{ id = "enemies/soldiers/sword_soldier_dark_green_weapon", description = "Brown Sword Soldier Wp." }
sprite{ id = "enemies/soldiers/sword_soldier_green", description = "Green Sword Soldier" }
sprite{ id = "enemies/soldiers/sword_soldier_green_weapon", description = "Green Sword Soldier Wp." }
sprite{ id = "enemies/soldiers/sword_soldier_yellow", description = "Yellow Sword Soldier" }
sprite{ id = "enemies/soldiers/sword_soldier_yellow_weapon", description = "Yellow Sword SoldierWp." }
sprite{ id = "enemies/soldiers/tarosu_blue", description = "Blue Tarosu" }
sprite{ id = "enemies/soldiers/tarosu_blue_weapon", description = "Blue Tarosu Weapon" }
sprite{ id = "enemies/soldiers/tarosu_red", description = "Red Tarosu" }
sprite{ id = "enemies/soldiers/tarosu_red_weapon", description = "Red Tarosu Weapon" }
sprite{ id = "entities/arrow", description = "Arrow" }
sprite{ id = "entities/ball", description = "Ball" }
sprite{ id = "entities/ball_shadow", description = "Ball shadow" }
sprite{ id = "entities/beach_debris_1", description = "Beach debris 1" }
sprite{ id = "entities/beach_debris_2", description = "Beach debris 2" }
sprite{ id = "entities/beach_debris_3", description = "Beach debris 3" }
sprite{ id = "entities/beach_debris_4", description = "Beach debris 4" }
sprite{ id = "entities/bed", description = "Hero's bed" }
sprite{ id = "entities/big_chest", description = "Chest (big)" }
sprite{ id = "entities/block", description = "Block" }
sprite{ id = "entities/blocks/block-dungeon1", description = "Block (Dungeon)" }
sprite{ id = "entities/blocks/block-dungeon2", description = "Block (Jabu-Jabu)" }
sprite{ id = "entities/blocks/block-ext01", description = "Block (Outside 1)" }
sprite{ id = "entities/blocks/block-ext02", description = "Block (Outside 2)" }
sprite{ id = "entities/blocks/block-ext03", description = "Block (Outside 3)" }
sprite{ id = "entities/blocks/block-ext04", description = "Block (Outside 4)" }
sprite{ id = "entities/blocks/somaria_block", description = "Somaria Block" }
sprite{ id = "entities/blue_cristal", description = "Blue cristal" }
sprite{ id = "entities/bomb", description = "Bomb" }
sprite{ id = "entities/book_blue", description = "Blue book" }
sprite{ id = "entities/book_cyan", description = "Cyan book" }
sprite{ id = "entities/book_green", description = "Green book" }
sprite{ id = "entities/book_orange", description = "Orange book" }
sprite{ id = "entities/book_pink", description = "Pink book" }
sprite{ id = "entities/book_purple", description = "Purple book" }
sprite{ id = "entities/book_red", description = "Red book" }
sprite{ id = "entities/book_yellow", description = "Yellow book" }
sprite{ id = "entities/boomerang1", description = "Boomerang 1" }
sprite{ id = "entities/boomerang2", description = "Boomerang 2" }
sprite{ id = "entities/bow", description = "Bow" }
sprite{ id = "entities/bumper", description = "Bumper" }
sprite{ id = "entities/bush", description = "Bush" }
sprite{ id = "entities/bush_grass", description = "Bush grass" }
sprite{ id = "entities/bushes/bush_d_01", description = "Bush (Dark World 01)" }
sprite{ id = "entities/bushes/bush_d_02", description = "Bush (Dark World 02)" }
sprite{ id = "entities/bushes/bush_d_03", description = "Bush (Dark World 03)" }
sprite{ id = "entities/bushes/bush_d_04", description = "Bush (Dark World 04)" }
sprite{ id = "entities/bushes/bush_d_05", description = "Bush (Dark World 05)" }
sprite{ id = "entities/bushes/bush_d_06", description = "Bush (Dark World 06)" }
sprite{ id = "entities/bushes/bush_d_07", description = "Bush (Dark World 07)" }
sprite{ id = "entities/bushes/bush_d_08", description = "Bush (Dark World 08)" }
sprite{ id = "entities/bushes/bush_d_09", description = "Bush (Dark World 09)" }
sprite{ id = "entities/bushes/bush_d_10", description = "Bush (Dark World 10)" }
sprite{ id = "entities/bushes/bush_l_01", description = "Bush (Light World 01)" }
sprite{ id = "entities/bushes/bush_l_02", description = "Bush (Light World 02)" }
sprite{ id = "entities/bushes/bush_l_03", description = "Bush (Light World 03)" }
sprite{ id = "entities/bushes/bush_l_04", description = "Bush (Light World 04)" }
sprite{ id = "entities/bushes/bush_l_05", description = "Bush (Light World 05)" }
sprite{ id = "entities/bushes/bush_l_06", description = "Bush (Light World 06)" }
sprite{ id = "entities/bushes/bush_l_07", description = "Bush (Light World 07)" }
sprite{ id = "entities/bushes/bush_l_08", description = "Bush (Light World 08)" }
sprite{ id = "entities/bushes/bush_l_09", description = "Bush (Light World 09)" }
sprite{ id = "entities/bushes/bush_l_10", description = "Bush (Light World 10)" }
sprite{ id = "entities/camera", description = "Camera" }
sprite{ id = "entities/cannonball", description = "Cannon ball" }
sprite{ id = "entities/chest", description = "Chest (normal)" }
sprite{ id = "entities/chests/chest", description = "Chest" }
sprite{ id = "entities/chests/chest_LttP", description = "ALTTP Chest" }
sprite{ id = "entities/chests/chest_big", description = "Big Wooden Chest" }
sprite{ id = "entities/chests/chest_big_LttP", description = "Big ALTTP Chest" }
sprite{ id = "entities/chests/chest_big_blue", description = "Big Blue Chest" }
sprite{ id = "entities/chests/chest_big_green", description = "Big Green Chest" }
sprite{ id = "entities/chests/chest_big_red", description = "Big Red Chest" }
sprite{ id = "entities/chests/chest_big_yellow", description = "Big Yellow Chest" }
sprite{ id = "entities/chests/chest_blue", description = "Blue Chest" }
sprite{ id = "entities/chests/chest_boss", description = "Boss Chest" }
sprite{ id = "entities/chests/chest_green", description = "Green Chest" }
sprite{ id = "entities/chests/chest_red", description = "Red Chest" }
sprite{ id = "entities/chests/chest_yellow", description = "Yellow Chest" }
sprite{ id = "entities/collapsing_tiles/collapse_tile1", description = "Collapsing Tile 1" }
sprite{ id = "entities/collapsing_tiles/collapse_tile2", description = "Collapsing Tile 2" }
sprite{ id = "entities/collapsing_tiles/collapse_tile3", description = "Collapsing Tile 3" }
sprite{ id = "entities/collapsing_tiles/collapse_tile4", description = "Collapsing Tile 4" }
sprite{ id = "entities/conveyor_belt1", description = "Conveyor belt 1" }
sprite{ id = "entities/conveyor_belt2", description = "Conveyor belt 2" }
sprite{ id = "entities/conveyor_belt3", description = "Conveyor belt 3" }
sprite{ id = "entities/conveyor_belt4", description = "Conveyor belt 4" }
sprite{ id = "entities/crystal", description = "Crystal" }
sprite{ id = "entities/crystal_block", description = "Crystal block" }
sprite{ id = "entities/destination", description = "Destination of teletransporter" }
sprite{ id = "entities/destructibles/bomb_flower", description = "Bomb Flower" }
sprite{ id = "entities/destructibles/pot01", description = "Pot 1" }
sprite{ id = "entities/destructibles/pot02", description = "Pot 2" }
sprite{ id = "entities/destructibles/pot03", description = "Pot 3" }
sprite{ id = "entities/destructibles/pot04", description = "Pot 4" }
sprite{ id = "entities/destructibles/sign01", description = "Sign 1" }
sprite{ id = "entities/destructibles/sign02", description = "Sign 2" }
sprite{ id = "entities/destructibles/sign03", description = "Sign 3" }
sprite{ id = "entities/destructibles/sign04", description = "Sign 4" }
sprite{ id = "entities/destructibles/skull01", description = "Skull 01" }
sprite{ id = "entities/destructibles/skull02", description = "Skull 02" }
sprite{ id = "entities/destructibles/skull03", description = "Skull 03" }
sprite{ id = "entities/destructibles/skull04", description = "Skull 04" }
sprite{ id = "entities/destructibles/vase", description = "Vase" }
sprite{ id = "entities/destructibles/vase_skull", description = "Skull Vase" }
sprite{ id = "entities/doors/inside/castle_lock", description = "Castle Lock" }
sprite{ id = "entities/doors/inside/door_blue_key_block1", description = "Blue Key (Block)" }
sprite{ id = "entities/doors/inside/door_d1_big_key", description = "Big Key (Type 1)" }
sprite{ id = "entities/doors/inside/door_d1_blue_key", description = "Blue Key (Type 1)" }
sprite{ id = "entities/doors/inside/door_d1_boss_key1", description = "Boss Key (Type 1)" }
sprite{ id = "entities/doors/inside/door_d1_green_key", description = "Green Key (Type 1)" }
sprite{ id = "entities/doors/inside/door_d1_normal", description = "Normal (Type 1)" }
sprite{ id = "entities/doors/inside/door_d1_red_key", description = "Red Key (Type 1)" }
sprite{ id = "entities/doors/inside/door_d1_small_key", description = "Small Key (Type 1)" }
sprite{ id = "entities/doors/inside/door_d1_very_weak_wall", description = "Very Weak Wall (Type 1)" }
sprite{ id = "entities/doors/inside/door_d1_weak_wall", description = "Weak Wall (Type 1)" }
sprite{ id = "entities/doors/inside/door_d1_yellow_key", description = "Yellow Key (Type 1)" }
sprite{ id = "entities/doors/inside/door_d2_big_key", description = "Big Key (Type 2)" }
sprite{ id = "entities/doors/inside/door_d2_blue_key", description = "Blue Key (Type 2)" }
sprite{ id = "entities/doors/inside/door_d2_boss_key", description = "Boss Key (Type 2)" }
sprite{ id = "entities/doors/inside/door_d2_green_key", description = "Green Key (Type 2)" }
sprite{ id = "entities/doors/inside/door_d2_normal", description = "Normal (Type 2)" }
sprite{ id = "entities/doors/inside/door_d2_red_key", description = "Red Key (Type 2)" }
sprite{ id = "entities/doors/inside/door_d2_small_key", description = "Small Key (Type 2)" }
sprite{ id = "entities/doors/inside/door_d2_very_weak_wall", description = "Very Weak Wall (Type 2)" }
sprite{ id = "entities/doors/inside/door_d2_weak_wall", description = "Weak Wall (Type 2)" }
sprite{ id = "entities/doors/inside/door_d2_yellow_key", description = "Yellow Key (Type 2)" }
sprite{ id = "entities/doors/inside/door_d3_big_key", description = "Big Key (Type 3)" }
sprite{ id = "entities/doors/inside/door_d3_blue_key", description = "Blue Key (Type 3)" }
sprite{ id = "entities/doors/inside/door_d3_boss_key", description = "Boss Key (Type 3)" }
sprite{ id = "entities/doors/inside/door_d3_green_key", description = "Green Key (Type 3)" }
sprite{ id = "entities/doors/inside/door_d3_normal", description = "Normal (Type 3)" }
sprite{ id = "entities/doors/inside/door_d3_red_key", description = "Red Key (Type 3)" }
sprite{ id = "entities/doors/inside/door_d3_small_key", description = "Small Key (Type 3)" }
sprite{ id = "entities/doors/inside/door_d3_very_weak_wall", description = "Very Weak Wall (Type 3)" }
sprite{ id = "entities/doors/inside/door_d3_weak_wall", description = "Weak Wall (Type 3)" }
sprite{ id = "entities/doors/inside/door_d3_yellow_key", description = "Yellow Key (Type 3)" }
sprite{ id = "entities/doors/inside/door_d4_very_weak_wall", description = "Very Weak Wall (Transparent)" }
sprite{ id = "entities/doors/inside/door_d4_weak_wall", description = "Weak Wall (Transparent)" }
sprite{ id = "entities/doors/inside/door_green_key_block1", description = "Green Key (Block)" }
sprite{ id = "entities/doors/inside/door_red_key_block1", description = "Red Key (Block)" }
sprite{ id = "entities/doors/inside/door_small_key_block1", description = "Small Key (Block)" }
sprite{ id = "entities/doors/inside/door_weak_block", description = "Weak Block" }
sprite{ id = "entities/doors/inside/door_yellow_key_block1", description = "Yellow Key (Block)" }
sprite{ id = "entities/doors/outside/cave_dark_rock01", description = "DW Weak Wall (White)" }
sprite{ id = "entities/doors/outside/cave_dark_rock02", description = "DW Weak Wall (Grey)" }
sprite{ id = "entities/doors/outside/cave_dark_rock03", description = "DW Weak Wall (Pink)" }
sprite{ id = "entities/doors/outside/cave_dark_rock04", description = "DW Weak Wall (Pink)" }
sprite{ id = "entities/doors/outside/cave_door_rock01", description = "Rock Door (Light)" }
sprite{ id = "entities/doors/outside/cave_door_rock02", description = "Rock Door (Dark)" }
sprite{ id = "entities/doors/outside/cave_door_rock03", description = "Rock Door (Yellow)" }
sprite{ id = "entities/doors/outside/cave_door_rock04", description = "Rock Door (Grey)" }
sprite{ id = "entities/doors/outside/cave_light_rock01", description = "LW Weak Wall (White)" }
sprite{ id = "entities/doors/outside/cave_light_rock02", description = "LW Weak Wall (Grey)" }
sprite{ id = "entities/doors/outside/cave_light_rock03", description = "LW Weak Wall (Pink)" }
sprite{ id = "entities/doors/outside/cave_light_rock04", description = "LW Weak Wall (Yellow)" }
sprite{ id = "entities/doors/outside/door_castle01", description = "Castle Door (White)" }
sprite{ id = "entities/doors/outside/door_castle02", description = "Castle Door (Green)" }
sprite{ id = "entities/doors/outside/door_castle03", description = "Castle Door (Grey)" }
sprite{ id = "entities/doors/outside/door_castle04", description = "Castle Door (Red)" }
sprite{ id = "entities/doors/outside/door_church01", description = "Church Door (Light)" }
sprite{ id = "entities/doors/outside/door_church02", description = "Church Door (Dark)" }
sprite{ id = "entities/doors/outside/door_church03", description = "Church Door (Yellow)" }
sprite{ id = "entities/doors/outside/door_church04", description = "Church Door (Grey)" }
sprite{ id = "entities/doors/outside/door_dark01", description = "DW Door (Light)" }
sprite{ id = "entities/doors/outside/door_dark02", description = "DW Door (Dark)" }
sprite{ id = "entities/doors/outside/door_dark03", description = "DW Door (Yellow)" }
sprite{ id = "entities/doors/outside/door_dark04", description = "DW Door (Grey)" }
sprite{ id = "entities/doors/outside/door_light01", description = "LW Door (Light)" }
sprite{ id = "entities/doors/outside/door_light02", description = "LW Door (Dark)" }
sprite{ id = "entities/doors/outside/door_light03", description = "LW Door (Yellow)" }
sprite{ id = "entities/doors/outside/door_light04", description = "LW Door (Grey)" }
sprite{ id = "entities/effects/bubble", description = "Bubble" }
sprite{ id = "entities/effects/dark", description = "Dark" }
sprite{ id = "entities/effects/explosion_green", description = "Green explosion" }
sprite{ id = "entities/effects/fishing_water_effect", description = "Fishing water effect" }
sprite{ id = "entities/effects/flame", description = "Flame" }
sprite{ id = "entities/effects/fog", description = "Fog" }
sprite{ id = "entities/effects/impact_projectile", description = "Projectile impact" }
sprite{ id = "entities/effects/impact_stone", description = "Stone impact" }
sprite{ id = "entities/effects/lightning_strike", description = "Lightning strike" }
sprite{ id = "entities/effects/lightning_strike_core", description = "Lightning strike core" }
sprite{ id = "entities/effects/rain", description = "Rain" }
sprite{ id = "entities/effects/sparkle_big", description = "Big sparkle" }
sprite{ id = "entities/effects/sparkle_small", description = "Small sparkle" }
sprite{ id = "entities/egg", description = "Egg" }
sprite{ id = "entities/entrance_dungeon_1", description = "Entrance dungeon 1" }
sprite{ id = "entities/entrance_dungeon_1_door", description = "Entrance dungeon 1 door" }
sprite{ id = "entities/entrance_dungeon_4", description = "Entrance dungeon 4" }
sprite{ id = "entities/entrance_dungeon_5", description = "Entrance dungeon 5" }
sprite{ id = "entities/entrance_dungeon_7", description = "Entrance dungeon 7" }
sprite{ id = "entities/entrance_dungeon_7_door", description = "Entrance dungeon 7 door" }
sprite{ id = "entities/explosion", description = "Explosion" }
sprite{ id = "entities/fire", description = "Fire" }
sprite{ id = "entities/fire_mask", description = "Fire mask" }
sprite{ id = "entities/fish_manbo", description = "Fish Manbo" }
sprite{ id = "entities/frozen_door", description = "Frozen Door" }
sprite{ id = "entities/grass", description = "Grass" }
sprite{ id = "entities/grass/grass01", description = "Grass 01" }
sprite{ id = "entities/grass/grass02", description = "Grass 02" }
sprite{ id = "entities/grass/grass03", description = "Grass 03" }
sprite{ id = "entities/grass/grass04", description = "Grass 04" }
sprite{ id = "entities/grass/grass05", description = "Grass 05" }
sprite{ id = "entities/grass/grass06", description = "Grass 06" }
sprite{ id = "entities/grass/grass07", description = "Grass 07" }
sprite{ id = "entities/grass/grass08", description = "Grass 08" }
sprite{ id = "entities/grass/grass09", description = "Grass 09" }
sprite{ id = "entities/grass/grass10", description = "Grass 10" }
sprite{ id = "entities/graves/gravestone01", description = "Grave 01" }
sprite{ id = "entities/graves/gravestone02", description = "Grave 02" }
sprite{ id = "entities/graves/gravestone03", description = "Grave 03" }
sprite{ id = "entities/graves/gravestone04", description = "Grave 04" }
sprite{ id = "entities/graves/gravestone05", description = "Grave 05" }
sprite{ id = "entities/graves/gravestone06", description = "Grave 06" }
sprite{ id = "entities/graves/gravestone07", description = "Grave 07" }
sprite{ id = "entities/graves/gravestone08", description = "Grave 08" }
sprite{ id = "entities/graves/gravestone09", description = "Grave 09" }
sprite{ id = "entities/graves/gravestone10", description = "Grave 10" }
sprite{ id = "entities/graves/gravestone11", description = "Grave 11" }
sprite{ id = "entities/graves/gravestone12", description = "Grave 12" }
sprite{ id = "entities/gray_block", description = "Grey Block" }
sprite{ id = "entities/green_cristal", description = "Green cristal" }
sprite{ id = "entities/ground_effects/grass", description = "ground_effects/leaves" }
sprite{ id = "entities/ground_effects/sand", description = "Sand" }
sprite{ id = "entities/ground_effects/walrus_diving_effect", description = "Walrus diving effect" }
sprite{ id = "entities/ground_effects/water", description = "ground_effects/water_splash" }
sprite{ id = "entities/grounds/color_platform_green", description = "Green coloured platform" }
sprite{ id = "entities/grounds/color_platform_orange", description = "Orange coloured platform" }
sprite{ id = "entities/grounds/color_platform_red", description = "Red coloured platform" }
sprite{ id = "entities/grounds/fisher_boat", description = "Fisher boat" }
sprite{ id = "entities/grounds/ground_dug", description = "Dug ground" }
sprite{ id = "entities/grounds/ladder_iron", description = "Iron ladder" }
sprite{ id = "entities/grounds/ladder_wooden", description = "Wooden ladder" }
sprite{ id = "entities/grounds/ladder_wooden_top", description = "Wooden ladder top" }
sprite{ id = "entities/grounds/owl_slab", description = "Owl slab" }
sprite{ id = "entities/grounds/spike", description = "Spike" }
sprite{ id = "entities/grounds/weak_floor_dark_1", description = "Dark weak floor 1" }
sprite{ id = "entities/grounds/weak_floor_dark_2", description = "Dark weak floor 2" }
sprite{ id = "entities/grounds/weak_floor_dark_3", description = "Dark weak floor 3" }
sprite{ id = "entities/grounds/weak_floor_dark_4", description = "Dark weak floor 4" }
sprite{ id = "entities/grounds/weak_floor_light_1", description = "Light weak floor 1" }
sprite{ id = "entities/grounds/weak_floor_light_2", description = "Light weak floor 2" }
sprite{ id = "entities/grounds/weak_floor_light_3", description = "Light weak floor 3" }
sprite{ id = "entities/grounds/weak_floor_light_4", description = "Light weak floor 4" }
sprite{ id = "entities/hammer_stake_brown", description = "Hammer stake brown" }
sprite{ id = "entities/hammer_stake_dark", description = "Hammer stake (dark)" }
sprite{ id = "entities/hammer_stake_green", description = "Hammer stake green" }
sprite{ id = "entities/hammer_stake_transparent", description = "Hammer Stake (Transparent)" }
sprite{ id = "entities/handle", description = "Handle" }
sprite{ id = "entities/handle_base", description = "Handle base" }
sprite{ id = "entities/handle_blue", description = "Blue Handle" }
sprite{ id = "entities/handle_blue_base", description = "Blue Handle base" }
sprite{ id = "entities/handle_blue_chain", description = "Blue Chandle chain" }
